Rank,MmrEstimate,PlayerId,Win,Lose,Winrate
42,2494.0,169345708,2546,2445,0.5101182127830094
51,3115.0,169353384,2470,2433,0.5037732000815827
80,6237.0,169356253,2085,1985,0.5122850122850123
71,3787.0,169357678,1597,1234,0.5641116213352172
80,6838.0,169359249,2521,1961,0.5624721106648818
80,4725.0,169359999,2218,2033,0.5217595859797695
80,4712.0,169362697,1821,1707,0.516156462585034
80,4420.0,169363129,4104,3787,0.520086174122418
53,3750.0,169365421,893,918,0.49309773605742685
55,4101.0,169366368,4544,4406,0.5077094972067039
80,4724.0,169371309,720,536,0.5732484076433121
55,3263.0,169372354,2280,1994,0.5334581188582125
63,3682.0,169372368,810,730,0.525974025974026
80,4885.0,169375107,9462,8894,0.5154717803443016
80,4675.0,169377974,3209,2672,0.545655500765176
21,2666.0,169379209,2177,2139,0.5044022242817423
74,4077.0,169385972,1915,1843,0.5095795635976583
45,4290.0,169386482,2468,2503,0.4964795815731241
53,4054.0,169387405,1583,1507,0.5122977346278317
80,5347.0,169392647,1497,896,0.6255745925616382
80,5235.0,169393786,54,39,0.5806451612903226
22,2080.0,169400531,1511,1410,0.5172885997945909
54,3537.0,169401130,1015,891,0.5325288562434418
52,3340.0,169401485,1820,1639,0.5261636311072564
80,3638.0,169401643,1958,1585,0.5526390064916737
80,4336.0,169404051,1351,1138,0.5427882683808759
80,5311.0,169405715,2682,2254,0.543354943273906
61,4051.0,169406337,326,366,0.47109826589595377
62,3752.0,169411068,1796,1806,0.498611882287618
80,5234.0,169411711,5354,5166,0.50893536121673
80,4170.0,169412863,696,524,0.5704918032786885
80,6185.0,169416589,4990,4269,0.5389350901825251
80,4515.0,169418322,2582,2725,0.4865272281891841
74,4839.0,169419910,4069,2521,0.6174506828528072
42,3133.0,169420027,1567,1566,0.5001595914458985
72,3969.0,169420555,2490,2067,0.5464121132323897
75,2387.0,169423220,3233,2776,0.5380262938924946
63,3755.0,169425515,1388,1352,0.5065693430656935
44,3193.0,169432696,1619,1490,0.5207462206497266
24,1997.0,169434678,1317,1288,0.5055662188099808
45,3272.0,169456038,3679,3599,0.505496015388843
45,2904.0,169456599,1599,1467,0.5215264187866928
42,3068.0,169457820,3126,3101,0.5020073871848402
62,3638.0,169458499,1050,909,0.5359877488514548
75,3653.0,169460227,3002,2334,0.5625937031484258
54,3067.0,169461432,893,858,0.509994288977727
65,3938.0,169465073,2204,1774,0.5540472599296129
80,5261.0,169466821,2794,2449,0.5329010108716383
73,3707.0,169471877,1853,1580,0.5397611418584328
74,4106.0,169475117,2442,2259,0.5194639438417358
80,3727.0,169475289,1813,1770,0.5060005581914597
80,5157.0,169475850,4223,3810,0.5257064608489979
80,4321.0,169477784,3396,2946,0.5354777672658467
80,4167.0,169478766,2438,2376,0.506439551308683
80,4317.0,169480163,1320,1105,0.5443298969072164
72,3900.0,169480722,2430,2120,0.5340659340659341
75,4341.0,169483817,2133,1996,0.5165899733591669
65,3830.0,169484596,102,105,0.4927536231884058
63,3418.0,169495520,761,644,0.5416370106761565
80,4249.0,169499037,2518,2431,0.5087896544756516
80,5111.0,169511639,563,661,0.4599673202614379
,2513.0,169513174,402,385,0.5108005082592122
53,3101.0,169523085,1734,1458,0.543233082706767
53,3404.0,169528375,3248,3212,0.5027863777089784
73,4122.0,169533974,2566,2134,0.5459574468085107
53,3531.0,169534142,2352,2301,0.5054803352675693
51,3525.0,169535196,1747,1673,0.5108187134502924
43,3218.0,169535492,998,855,0.5385860766324878
72,4043.0,169549198,1004,860,0.5386266094420601
71,4215.0,169550171,1837,1812,0.5034255960537134
71,3359.0,169553213,1075,1018,0.5136168179646441
64,4006.0,169559789,3457,2942,0.5402406626035318
55,3630.0,169560799,6228,6040,0.5076622106292794
43,2065.0,169564407,916,741,0.5528062764031382
80,5850.0,169565978,1808,1524,0.5426170468187275
80,3757.0,169567047,1940,1765,0.5236167341430499
80,5368.0,169570577,4508,4273,0.5133811638765516
,3200.0,169573304,1703,1641,0.5092703349282297
80,4711.0,169579336,2122,1862,0.5326305220883534
80,4175.0,169580869,4355,4367,0.4993120843843155
34,2589.0,169582460,884,740,0.5443349753694581
52,3504.0,169585117,688,655,0.5122859270290394
80,4479.0,169588863,4536,3976,0.5328947368421053
,6238.0,169591353,109,74,0.5956284153005464
71,3304.0,169592131,1805,1541,0.5394500896592946
32,2569.0,169592353,3437,3251,0.5139055023923444
,5589.0,169592644,1059,982,0.5188633023027928
65,3574.0,169598536,1553,1214,0.5612576797976148
80,5024.0,169605031,3206,3036,0.5136174303107979
55,3573.0,169605485,162,123,0.5684210526315789
80,5284.0,169608722,1926,1762,0.5222342733188721
80,3572.0,169614627,947,724,0.5667265110712149
55,2847.0,169624551,1499,1349,0.5263342696629213
75,3789.0,169626838,1072,952,0.5296442687747036
73,3697.0,169630301,465,400,0.5375722543352601
75,4177.0,169633996,3340,3068,0.521223470661673
22,5963.0,169638886,0,4,0.0
75,4159.0,169643004,769,518,0.5975135975135976
43,3033.0,169643951,4295,4195,0.5058892815076561
22,2117.0,169650971,1906,1885,0.5027697177525718
24,2887.0,169656593,1911,1898,0.5017064846416383
71,3973.0,169663099,2115,1904,0.5262503110226424
80,4808.0,169664626,2781,2571,0.5196188340807175
65,4320.0,169665267,3116,2949,0.5137675185490519
41,3077.0,169665858,1450,1556,0.4823685961410512
80,4825.0,169670301,4716,4537,0.509672538636118
80,6397.0,169672157,5899,4783,0.5522374087249579
71,3485.0,169672350,1296,1162,0.5272579332790887
64,2964.0,169674154,2552,2151,0.5426323623219221
80,4225.0,169675422,1626,897,0.6444708680142688
55,3594.0,169687612,1686,1637,0.5073728558531447
54,3531.0,169689888,3275,3091,0.5144517750549796
41,3370.0,169690933,969,940,0.5075955997904662
80,4792.0,169695483,1081,1043,0.5089453860640302
80,5144.0,169696774,3576,2934,0.5493087557603686
80,4392.0,169703429,788,638,0.5525946704067322
73,3385.0,169706934,1306,1191,0.5230276331597917
80,4009.0,169709107,531,545,0.49349442379182157
45,3021.0,169714283,1030,853,0.5469994689325545
80,4190.0,169720192,1604,1386,0.5364548494983278
53,3509.0,169725838,942,815,0.5361411496869665
55,4049.0,169726605,2107,2021,0.5104166666666666
32,3365.0,169728769,1888,1985,0.4874774076942938
72,4200.0,169728804,410,367,0.5276705276705277
55,3300.0,169730154,2704,2607,0.5091319902090002
31,3385.0,169732866,829,828,0.5003017501508751
35,2735.0,169738991,2844,2721,0.5110512129380054
72,3327.0,169752624,1067,885,0.5466188524590164
80,4787.0,169753590,3722,3221,0.5360795045369436
55,3431.0,169755610,966,819,0.5411764705882353
51,3656.0,169755706,1927,1839,0.5116834838024429
54,2681.0,169756536,522,444,0.5403726708074534
80,6197.0,169756712,5235,4738,0.5249172766469468
51,3624.0,169758743,4354,4117,0.5139889033171998
71,4260.0,169761355,4084,3959,0.5077707323138132
43,3062.0,169765857,556,610,0.47684391080617494
72,3772.0,169766948,3077,3144,0.49461501366339816
55,3439.0,169768139,822,766,0.517632241813602
54,3497.0,169769602,649,668,0.49278663629460895
80,4326.0,169770270,2759,2313,0.5439668769716088
62,3489.0,169781611,914,811,0.5298550724637681
71,3754.0,169782457,3670,3534,0.5094392004441977
80,4697.0,169786155,5227,4766,0.5230661463024117
62,3872.0,169787532,2917,2719,0.5175656493967353
43,3511.0,169791349,690,750,0.4791666666666667
75,3750.0,169792455,1854,1432,0.5642118076688983
80,5159.0,169795475,437,373,0.5395061728395062
80,6042.0,169808301,3632,2777,0.5667030738024653
80,5194.0,169811497,6583,6348,0.5090866908978424
73,4692.0,169816893,1928,1764,0.5222101841820151
80,5731.0,169817688,6786,6304,0.518411000763942
80,4373.0,169819177,3825,3576,0.5168220510741791
43,3262.0,169827249,396,523,0.4309031556039173
55,3235.0,169828106,4050,3969,0.5050505050505051
51,3855.0,169830140,599,557,0.5181660899653979
44,3027.0,169832675,2395,2216,0.5194101062676209
25,3599.0,169834803,1348,1360,0.4977843426883309
71,4111.0,169838233,846,831,0.5044722719141324
43,2812.0,169844970,3702,3480,0.5154553049289892
44,3458.0,169846331,878,654,0.5731070496083551
75,4302.0,169852165,4815,4410,0.5219512195121951
80,5771.0,169855735,4213,3913,0.518459266551809
73,4455.0,169856778,3534,3242,0.5215466351829988
45,3264.0,169866164,712,710,0.5007032348804501
74,4535.0,169869786,1900,1762,0.5188421627525942
80,4507.0,169872259,3445,2995,0.5349378881987578
63,4681.0,169878417,3920,3741,0.5116825479702388
61,4318.0,169882795,1114,1154,0.4911816578483245
63,3831.0,169884821,293,290,0.5025728987993139
72,3385.0,169887081,743,605,0.5511869436201781
41,3306.0,169887925,327,356,0.4787701317715959
61,3429.0,169891426,1325,1154,0.5344897135941912
80,4565.0,169892678,1254,1181,0.5149897330595482
75,4542.0,169897059,1478,1246,0.5425844346549192
71,3260.0,169899388,1538,1418,0.520297699594046
25,2370.0,169900645,1110,1043,0.5155596841616349
80,4413.0,169900859,885,857,0.5080367393800229
71,4117.0,169904936,2680,2733,0.49510437834842047
44,2676.0,169905645,3022,2960,0.5051822133065864
63,3653.0,169909851,2023,1996,0.5033590445384424
80,5061.0,169913257,1513,1217,0.5542124542124542
71,3770.0,169917894,2461,2427,0.5034779050736498
73,4259.0,169925867,2505,2198,0.5326387412290028
80,4283.0,169929137,2312,2120,0.5216606498194946
80,5833.0,169929288,1101,978,0.5295815295815296
61,3575.0,169932597,2464,2281,0.5192834562697577
80,4870.0,169937503,2131,1928,0.5250061591525006
80,3570.0,169943981,3063,2778,0.5243965074473549
43,2917.0,169944447,195,137,0.5873493975903614
44,3806.0,169948716,1775,1621,0.5226737338044759
53,3094.0,169949672,629,596,0.5134693877551021
55,3910.0,169953156,1535,1564,0.49532107131332687
55,3775.0,169956775,2598,2554,0.5042701863354038
45,3440.0,169957601,689,745,0.4804741980474198
80,4988.0,169959116,4707,4689,0.5009578544061303
73,3761.0,169967038,603,625,0.49104234527687296
75,4183.0,169968067,6118,5541,0.5247448323183806
72,4381.0,169968860,1921,1856,0.5086047127349749
72,3658.0,169973953,2405,2205,0.5216919739696312
80,4567.0,169977493,5243,4418,0.542697443328848
80,4272.0,169978047,456,448,0.504424778761062
54,3824.0,169979084,3189,2806,0.5319432860717265
45,3259.0,169986679,814,721,0.5302931596091205
74,3858.0,169987612,807,733,0.5240259740259741
,4059.0,169987953,51,68,0.42857142857142855
80,5013.0,169989115,4195,3894,0.5186055136605267
75,4574.0,169989976,2327,2391,0.49321746502755404
80,4653.0,169995165,3237,2698,0.5454085930918281
65,3677.0,169997893,233,162,0.589873417721519
53,3254.0,169998115,3152,3072,0.506426735218509
71,3929.0,169998753,2476,2411,0.5066502967055453
63,4436.0,170002166,1563,1356,0.5354573484069887
55,3635.0,170008996,3746,3390,0.5249439461883408
23,2571.0,170012660,317,178,0.6404040404040404
13,2005.0,170015215,202,175,0.5358090185676393
80,6588.0,170015620,3135,2846,0.5241598394917238
80,4635.0,170017048,2278,2061,0.5250057616962434
52,3299.0,170017275,1595,1405,0.5316666666666666
80,5039.0,170027337,545,511,0.5160984848484849
51,2928.0,170028146,1528,1371,0.5270783028630562
80,5593.0,170039284,4539,3139,0.591169575410263
80,4200.0,170051794,3219,3102,0.5092548647365923
73,3465.0,170054613,794,769,0.5079974408189379
,5508.0,170063868,1521,1348,0.530149878006274
24,1926.0,170065514,4930,4909,0.5010671816241488
80,5029.0,170069040,4079,3086,0.5692951849267271
73,4253.0,170071573,1666,1644,0.5033232628398792
52,3518.0,170084189,88,73,0.546583850931677
51,3314.0,170085685,2716,2911,0.48267282743913276
51,3574.0,170089388,1334,1279,0.5105243015690777
54,3762.0,170093912,2645,2496,0.5144913440964792
80,5581.0,170093931,5241,4660,0.5293404706595294
52,3234.0,170094258,3977,3974,0.5001886555150296
80,5596.0,170094798,4892,4011,0.5494777041446703
24,2516.0,170101425,2350,2320,0.5032119914346895
45,3076.0,170116494,1965,1805,0.5212201591511937
72,3936.0,170119235,3524,3440,0.5060310166570936
55,3983.0,170119957,1737,1698,0.5056768558951965
,2983.0,170120134,1631,1350,0.5471318349547132
72,3503.0,170123575,1188,1207,0.4960334029227557
80,4677.0,170123949,1744,1198,0.592794017675051
80,5450.0,170125773,1550,1341,0.5361466620546523
,6097.0,170128072,30,26,0.5357142857142857
75,4445.0,170128106,1926,1644,0.5394957983193277
75,4297.0,170134122,2456,2018,0.548949485918641
53,2821.0,170139375,2503,2161,0.5366638078902229
75,4112.0,170139663,3387,3196,0.5145070636487924
64,3971.0,170147156,2946,2881,0.5055774841256221
75,3957.0,170159478,3184,3011,0.5139628732849072
80,4279.0,170162315,3639,3260,0.5274677489491231
64,3659.0,170163325,2684,2170,0.5529460238978162
74,4079.0,170164109,2342,1762,0.5706627680311891
80,4147.0,170165165,3441,3266,0.5130460712688236
75,4582.0,170172539,7466,7220,0.5083753234372872
43,2586.0,170175620,1456,1430,0.5045045045045045
72,3932.0,170177090,469,426,0.524022346368715
80,5258.0,170186250,3023,2735,0.5250086835706843
80,4460.0,170188187,473,354,0.5719467956469165
80,4291.0,170188581,3407,2986,0.5329266385108713
80,3698.0,170191023,2207,1793,0.55175
63,3820.0,170192288,3035,2706,0.5286535446786275
80,4587.0,170202416,76,64,0.5428571428571428
43,6030.0,170203879,21,29,0.42
80,4756.0,170205152,3023,2656,0.5323120267652756
63,4004.0,170207274,2472,2423,0.5050051072522983
23,2188.0,170210728,1265,1229,0.5072173215717722
74,3196.0,170212159,1356,1340,0.5029673590504451
64,3806.0,170212609,3054,2870,0.5155300472653612
54,3037.0,170216483,1613,1595,0.5028054862842892
80,3902.0,170220700,2928,2372,0.5524528301886793
41,2947.0,170221673,1892,1619,0.538877812589006
,3513.0,170226396,5,10,0.3333333333333333
63,3698.0,170230125,933,932,0.5002680965147454
80,4832.0,170230193,4715,4385,0.5181318681318682
41,3001.0,170232727,925,851,0.5208333333333334
80,5192.0,170235572,3613,3481,0.5093036368762335
51,3491.0,170237885,489,426,0.5344262295081967
74,3836.0,170239375,1149,1057,0.5208522212148685
80,5384.0,170240789,2435,2188,0.526714254812892
71,4002.0,170241688,3466,3566,0.4928896473265074
,4117.0,170245638,1154,936,0.5521531100478468
74,4415.0,170245956,2737,2633,0.509683426443203
31,2322.0,170246850,981,880,0.5271359484148307
44,2799.0,170249181,4601,4520,0.5044403025983993
,4273.0,170251753,1593,1203,0.5697424892703863
54,3391.0,170254166,1984,1876,0.5139896373056995
51,2330.0,170260391,2333,2083,0.5283061594202898
61,3690.0,170263027,1879,1800,0.5107366132101114
80,4668.0,170263595,3716,3120,0.5435927442949093
80,5296.0,170267293,2924,2191,0.5716520039100684
31,2683.0,170269898,202,192,0.5126903553299492
80,4797.0,170280465,1775,1465,0.5478395061728395
80,5120.0,170280954,3879,3557,0.5216514254975794
80,5224.0,170285052,1461,1118,0.5664986428848391
72,3477.0,170286222,3044,2597,0.5396206346392484
73,4397.0,170290413,1854,1776,0.5107438016528926
80,4940.0,170294914,2139,2029,0.5131957773512476
71,3368.0,170299181,2113,1929,0.5227610094012864
80,6063.0,170299487,3095,2536,0.5496359438820814
80,4074.0,170301402,1727,1430,0.5470383275261324
25,2436.0,170305658,234,170,0.5792079207920792
44,6220.0,170310396,4,8,0.3333333333333333
71,3942.0,170313968,2967,2821,0.5126123013130615
80,5102.0,170332032,5234,4167,0.5567492819912775
80,5054.0,170332860,905,689,0.5677540777917189
72,3992.0,170336678,3854,3619,0.5157232704402516
80,4757.0,170343586,4406,3923,0.528995077440269
73,3975.0,170350129,346,299,0.5364341085271318
22,1350.0,170352178,1234,1154,0.516750418760469
61,3421.0,170352866,3389,3219,0.512863196125908
61,3935.0,170355757,718,778,0.4799465240641711
80,4592.0,170367231,1084,875,0.5533435426237876
64,3561.0,170371546,1831,1818,0.5017813099479309
80,4326.0,170374587,1108,1040,0.515828677839851
80,4278.0,170379210,2643,2409,0.5231591448931117
80,4780.0,170380602,3562,2585,0.5794696599967464
35,2863.0,170381154,1882,1610,0.5389461626575028
80,4828.0,170383714,3773,3396,0.5262937648207561
71,4090.0,170383858,3609,3324,0.5205538727823453
55,3651.0,170396560,1238,1285,0.49068569163694015
44,3531.0,170403244,4152,4266,0.4932287954383464
44,3187.0,170406793,1064,913,0.5381891755184623
80,4863.0,170406969,2661,2212,0.5460701826390314
62,3974.0,170407495,2131,1877,0.531686626746507
72,3564.0,170411669,3057,3129,0.494180407371484
72,3838.0,170412713,13,13,0.5
64,3491.0,170415135,343,338,0.5036710719530103
80,5555.0,170417029,803,679,0.5418353576248313
80,4872.0,170417275,2165,1959,0.5249757516973812
64,4230.0,170418597,2306,2182,0.5138146167557932
71,4402.0,170425410,4577,4383,0.5108258928571429
80,3586.0,170425972,2890,2505,0.535681186283596
64,3763.0,170427467,2994,2730,0.5230607966457023
80,4107.0,170428705,2795,2740,0.5049683830171635
12,1306.0,170430039,1218,1402,0.4648854961832061
44,3110.0,170434947,820,814,0.5018359853121175
25,2248.0,170435185,2366,2312,0.5057716973065413
34,2804.0,170436928,1773,1720,0.5075866017749785
80,5040.0,170437473,3612,3277,0.5243141239657425
80,4588.0,170438043,266,183,0.5924276169265034
63,3747.0,170444559,3051,3028,0.5018917585129133
41,3046.0,170451848,4298,4060,0.5142378559463987
25,2362.0,170454814,2705,2659,0.5042878448918717
45,3104.0,170455701,1106,1069,0.5085057471264368
34,2842.0,170456721,952,786,0.5477560414269275
74,4434.0,170464500,6503,6387,0.504499612102405
43,3574.0,170467445,2656,2633,0.5021743240688221
80,4545.0,170467864,4947,4605,0.5179020100502513
80,4058.0,170472612,4294,3981,0.5189123867069486
74,3590.0,170480444,2471,2204,0.5285561497326203
72,3974.0,170481074,957,945,0.5031545741324921
71,2787.0,170484646,4003,3728,0.5177855387401371
80,4491.0,170485871,3476,3115,0.5273858291609771
34,2840.0,170486344,2350,2258,0.5099826388888888
71,3953.0,170488774,3362,3258,0.5078549848942598
80,3914.0,170497134,1719,1570,0.5226512617816965
73,4483.0,170498955,612,552,0.5257731958762887
34,3028.0,170499750,1617,1716,0.48514851485148514
74,3915.0,170502114,3762,3538,0.5153424657534247
63,4154.0,170502661,4404,4209,0.511320097526994
80,3882.0,170509749,3228,2779,0.5373730647577826
64,3739.0,170510165,6857,6605,0.5093596790967166
44,3262.0,170511362,4562,4311,0.5141440324580188
75,4106.0,170511728,497,334,0.5980746089049338
80,4794.0,170512629,4641,4601,0.5021640337589266
35,2734.0,170514102,2660,2797,0.487447315374748
80,4660.0,170519214,354,348,0.5042735042735043
80,4561.0,170522100,1338,1177,0.5320079522862823
80,4812.0,170527247,1092,999,0.5222381635581061
65,3796.0,170531552,2359,2168,0.5210956483322289
80,6067.0,170532209,2800,2014,0.5816368923971749
71,4177.0,170536225,659,548,0.5459817729908865
51,3041.0,170537298,1462,1346,0.5206552706552706
80,5420.0,170537404,5270,4918,0.5172752257557911
80,4825.0,170537507,4538,4018,0.5303880317905564
75,4295.0,170542809,363,239,0.6029900332225914
80,4430.0,170549578,3272,2712,0.5467914438502673
74,4147.0,170550976,2317,2077,0.5273099681383705
52,3200.0,170555494,4640,4540,0.5054466230936819
45,3230.0,170557332,947,647,0.5941028858218319
80,4984.0,170558809,3835,3214,0.544048801248404
80,5605.0,170569148,4539,4194,0.5197526623153556
51,3289.0,170569701,195,185,0.5131578947368421
75,3352.0,170571545,2008,1861,0.5189971568880848
52,3178.0,170574649,627,627,0.5
64,3242.0,170576360,685,523,0.5670529801324503
80,4221.0,170579879,4841,4495,0.5185304198800342
55,4346.0,170580868,780,830,0.484472049689441
80,4337.0,170595184,1772,1654,0.517221249270286
80,5358.0,170596674,621,571,0.5209731543624161
61,3841.0,170596888,130,151,0.4626334519572954
75,4251.0,170599701,1268,1256,0.5023771790808241
51,3104.0,170599806,2536,2663,0.4877861127139835
44,3076.0,170602612,2013,1898,0.5147021222193813
55,3884.0,170603724,1917,1923,0.49921875
80,4066.0,170608620,1684,1259,0.5722052327556915
,5356.0,170609006,73,58,0.5572519083969466
80,4415.0,170616623,1572,1470,0.5167652859960552
71,3528.0,170616824,884,642,0.5792922673656619
80,5963.0,170616850,2065,1807,0.5333161157024794
65,2711.0,170618061,2561,2256,0.5316587087398796
80,5045.0,170625891,4722,4612,0.5058924362545533
80,4952.0,170631251,944,834,0.530933633295838
12,596.0,170635913,4157,3552,0.5392398495265275
80,6455.0,170638230,1433,1259,0.5323179791976226
25,1529.0,170639688,1182,1133,0.5105831533477322
,3524.0,170639894,519,520,0.49951876804619827
35,3107.0,170640248,758,712,0.5156462585034014
73,4377.0,170641777,6012,5952,0.5025075225677031
,4190.0,170645311,1950,1722,0.5310457516339869
,2651.0,170646049,639,763,0.4557774607703281
53,3259.0,170652424,512,462,0.5256673511293635
80,4869.0,170660512,1440,1014,0.58679706601467
54,3795.0,170660898,2910,2586,0.5294759825327511
80,4573.0,170664004,2858,2723,0.512094606701308
80,4692.0,170667236,588,566,0.5095320623916811
80,4608.0,170669488,1132,1130,0.5004420866489832
33,2991.0,170670119,398,277,0.5896296296296296
71,4028.0,170674181,2549,2358,0.5194619930711228
62,3907.0,170679263,1808,1700,0.5153933865450399
80,3986.0,170689221,2630,2335,0.5297079556898288
80,4690.0,170690367,4628,4449,0.5098600859314751
62,3625.0,170691190,1972,2143,0.4792223572296476
80,4535.0,170691507,4116,3738,0.5240641711229946
80,4906.0,170691862,3897,3390,0.5347879785920132
80,5641.0,170693921,5061,4373,0.5364638541445834
80,4218.0,170708096,4077,3471,0.5401430842607313
73,3698.0,170709799,592,472,0.556390977443609
80,7022.0,170711479,4062,3626,0.5283558792924038
80,4354.0,170712565,3125,2950,0.51440329218107
15,3191.0,170722313,65,67,0.49242424242424243
53,3787.0,170728360,312,250,0.5551601423487544
71,3324.0,170728655,2320,2124,0.5220522052205221
15,2113.0,170729096,223,273,0.4495967741935484
63,3475.0,170730181,3900,3516,0.5258899676375405
43,2352.0,170734713,116,84,0.58
72,3898.0,170736937,1696,1472,0.5353535353535354
80,4678.0,170739501,1138,926,0.5513565891472868
74,4238.0,170739740,2417,2389,0.5029130253849355
65,4126.0,170746581,1516,1479,0.5061769616026711
61,3695.0,170753912,2590,2562,0.5027173913043478
63,3485.0,170757917,1158,1159,0.4997842037116962
42,2970.0,170764602,1219,1257,0.49232633279483035
80,4836.0,170770862,1203,1049,0.5341918294849023
52,3331.0,170771893,1300,1271,0.5056398288603656
62,3568.0,170773036,1018,1000,0.5044598612487612
80,4995.0,170773146,4310,3111,0.5807842608812829
80,5087.0,170775008,1661,1102,0.6011581614187478
35,3815.0,170775649,2998,3000,0.49983327775925307
64,3955.0,170777215,993,1020,0.4932935916542474
52,3154.0,170778652,2154,2114,0.5046860356138707
42,3210.0,170779770,131,121,0.5198412698412699
62,4063.0,170785858,3849,3670,0.5119031786141774
41,2958.0,170787307,352,389,0.4750337381916329
35,3941.0,170788812,2004,2113,0.48676220548943405
65,3175.0,170789680,1768,1496,0.5416666666666666
,5332.0,170794906,86,100,0.46236559139784944
80,4354.0,170800331,5445,4919,0.5253763025858742
80,5598.0,170809075,4038,3589,0.5294349023207028
54,3595.0,170811034,1194,1175,0.5040101308569016
80,3818.0,170820607,3556,3181,0.5278313789520558
80,4376.0,170823502,632,556,0.531986531986532
72,3786.0,170826350,819,824,0.4984783931832015
34,3756.0,170830534,2008,2210,0.47605500237079185
80,5104.0,170834508,2144,1718,0.555152770585189
,5149.0,170835932,1602,1421,0.5299371485279524
74,3675.0,170837743,1685,1618,0.5101422948834393
43,2728.0,170838248,1801,1667,0.5193194925028836
34,3211.0,170838844,505,500,0.5024875621890548
23,2182.0,170846912,717,660,0.5206971677559913
53,3601.0,170847444,2181,2132,0.5056805008115001
43,3572.0,170848226,2793,2593,0.5185666542888971
25,2296.0,170849432,975,964,0.5028365136668386
35,3144.0,170854657,904,914,0.49724972497249725
74,3729.0,170855498,1095,1025,0.5165094339622641
65,3691.0,170856507,3291,3098,0.5151040851463453
52,3823.0,170856620,1977,1773,0.5272
80,5381.0,170866551,818,605,0.5748418833450457
25,2777.0,170868803,1961,2012,0.4935816763151271
71,3610.0,170875603,1746,1368,0.5606936416184971
75,4573.0,170875802,427,412,0.5089392133492253
75,4494.0,170878655,4677,4352,0.5179975634068004
80,4259.0,170883867,4309,3942,0.5222397285177555
65,3049.0,170885093,3195,2802,0.5327663831915957
73,4481.0,170885567,818,759,0.518706404565631
80,4798.0,170891530,2979,2627,0.5313949339992865
80,6459.0,170896543,4738,3507,0.5746513038204972
80,5143.0,170898562,3122,2715,0.5348637998972074
,4084.0,170899729,2233,1832,0.5493234932349323
35,2793.0,170901720,3643,3567,0.5052704576976421
80,4794.0,170904874,530,427,0.5538140020898642
53,2899.0,170912239,2180,1677,0.5652061187451387
80,4279.0,170913702,2302,1590,0.5914696813977389
35,3489.0,170914373,200,222,0.47393364928909953
80,5018.0,170914804,1614,1460,0.5250487963565387
63,3649.0,170917700,433,327,0.5697368421052632
52,3442.0,170921048,2518,2480,0.5038015206082433
41,3039.0,170923594,3202,3091,0.5088193230573653
80,4886.0,170924924,4478,3909,0.533921545248599
32,3280.0,170927371,2622,2531,0.5088298078789055
80,4837.0,170927494,2091,1765,0.5422717842323651
61,3326.0,170927516,551,430,0.5616717635066258
73,4144.0,170928281,743,691,0.5181311018131102
71,4014.0,170937495,3840,3390,0.5311203319502075
53,2620.0,170941710,1069,897,0.5437436419125127
74,3209.0,170943606,2953,2895,0.5049589603283173
80,4543.0,170945446,3818,3605,0.5143472989357403
80,4682.0,170946384,426,377,0.5305105853051059
80,4435.0,170947818,2960,2580,0.5342960288808665
73,3973.0,170951837,2691,2248,0.5448471350475805
80,4611.0,170954936,5074,4876,0.5099497487437186
,4070.0,170956272,195,240,0.4482758620689655
71,4540.0,170958711,2645,2456,0.5185257792589688
45,3167.0,170959452,985,881,0.5278670953912111
54,3821.0,170962947,2963,2588,0.5337776977121239
63,4153.0,170963979,3404,3370,0.5025095955122527
75,4118.0,170967539,3326,3094,0.5180685358255451
,4629.0,170970588,3,2,0.6
15,2230.0,170974405,987,1076,0.478429471643238
41,3702.0,170976775,1635,1364,0.5451817272424141
53,3662.0,170976784,529,452,0.5392456676860347
43,3158.0,170982748,1424,1294,0.5239146431199412
80,5192.0,170985718,3912,3657,0.5168450257629805
80,4505.0,170988337,4101,4105,0.4997562758956861
51,3094.0,170989332,979,953,0.5067287784679089
41,2414.0,170990185,1481,1428,0.509109659676865
72,3982.0,170991780,3252,3054,0.5156993339676499
41,2587.0,170994507,687,585,0.5400943396226415
24,2718.0,170996909,889,712,0.5552779512804498
54,3603.0,171002801,869,823,0.5135933806146572
62,4130.0,171007008,2856,2368,0.5467075038284839
63,3130.0,171010170,3074,2986,0.5072607260726073
73,4102.0,171011316,2752,2582,0.5159355080614924
43,2944.0,171018261,4266,4244,0.5012925969447709
80,4609.0,171019984,4459,4081,0.5221311475409836
80,4206.0,171020866,586,470,0.5549242424242424
80,4496.0,171024020,2871,2494,0.5351351351351351
80,4303.0,171027504,1686,1486,0.5315258511979823
80,4145.0,171036855,4245,3908,0.5206672390531093
80,4227.0,171039241,5125,4537,0.5304284827157938
63,3273.0,171040360,3838,3523,0.5213965493818775
75,4127.0,171042281,6959,6682,0.5101532145737117
35,2767.0,171050467,3272,3263,0.5006885998469778
80,4847.0,171050758,787,631,0.5550070521861777
74,3854.0,171050852,926,813,0.5324899367452559
52,1665.0,171050981,1623,1511,0.5178685386088067
80,4971.0,171051222,1364,1192,0.5336463223787168
72,3229.0,171052234,2346,1998,0.5400552486187845
73,4345.0,171055223,510,422,0.5472103004291845
51,2700.0,171056725,1291,1293,0.4996130030959752
73,4109.0,171056897,3214,2884,0.527058051820269
73,4197.0,171057939,3954,3801,0.5098646034816248
80,3813.0,171058292,827,710,0.5380611581001952
